Latitude;Longitude;Elevation (metres);Distance (KMs);sin_A
-14.48356;132.34453;121.5;326.687;0.0068966
-14.4833;132.34499;121.9;326.745;-0.0071429
-14.48315;132.3452;121.7;326.773;-0.0083333
-14.48302;132.34538;121.5;326.797;-0.019565
-14.48276;132.34571;120.6;326.843;-0.0034483
-14.48259;132.34592;120.5;326.872;0
-14.48241;132.34613;120.5;326.903;0.010526
-14.48218;132.34639;120.9;326.941;0.013402
-14.48155;132.34702;122.2;327.038;0.0064516
-14.48134;132.34721;122.4;327.069;0.016867
-14.480765;132.34769;123.8;327.152;-0.0060976
-14.48019;132.34817;123.3;327.234;-0.0038462
-14.479825;132.348475;123.1;327.286;0.011538
-14.47946;132.34878;123.7;327.338;0.006383
-14.47913;132.34905;124;327.385;0
-14.47879;132.34934;124;327.434;0.0040816
-14.47847;132.34964;124.2;327.483;0.01
-14.47827;132.34984;124.5;327.513;0.0078947
-14.47803;132.35008;124.8;327.551;0.013158
-14.47781;132.35035;125.3;327.589;0.011111
-14.47754;132.35066;125.8;327.634;0.0069767
-14.4773;132.35098;126.1;327.677;0.012903
-14.47713;132.35121;126.5;327.708;0.01875
-14.47696;132.35144;127.1;327.74;0.016216
-14.47678;132.35173;127.7;327.777;0.0088235
-14.47662;132.352;128;327.811;0.004
-14.4765;132.3522;128.1;327.836;0.002381
-14.47632;132.35254;128.2;327.878;-0.0039216
-14.47612;132.35297;128;327.929;0.003125
-14.476;132.35323;128.1;327.961;-0.0037037
-14.4759;132.35346;128;327.988;0.0097561
-14.47577;132.35382;128.4;328.029;0.022951
-14.47558;132.35435;129.8;328.09;0.0125
-14.47543;132.35492;130.6;328.154;-0.0022727
-14.47534;132.35532;130.5;328.198;-0.0036364
-14.47524;132.35582;130.3;328.253;0.025
-14.47518;132.35619;131.3;328.293;0.021667
-14.47512;132.35674;132.6;328.353;0.012821
-14.47509;132.3571;133.1;328.392;0.011111
-14.47508;132.35743;133.5;328.428;0.01
-14.47508;132.3579;134;328.478;0.0053333
-14.4751;132.35859;134.4;328.553;0.020202
-14.47521;132.3595;136.4;328.652;0.0065789
-14.47534;132.3602;136.9;328.728;0.0011236
-14.47552;132.361;137;328.817;0.0028571
-14.475667;132.361637;137.2;328.887;-0.0084507
-14.475813;132.362273;136.6;328.958;-0.0014286
-14.47596;132.36291;136.5;329.028;0.010938
-14.47609;132.363485;137.2;329.092;0.003125
-14.47622;132.36406;137.4;329.156;-0.0090909
-14.47624;132.36416;137.3;329.167;-0.0050505
-14.476443;132.365053;136.8;329.266;-0.0010101
-14.476646;132.365946;136.7;329.365;0.0010204
-14.476849;132.36684;136.8;329.463;-0.0090909
-14.477052;132.367733;135.9;329.562;-0.0010101
-14.477255;132.368626;135.8;329.661;0.0090909
-14.477457;132.369519;136.7;329.76;0.0010101
-14.47766;132.370413;136.8;329.859;0.017172
-14.477863;132.371306;138.5;329.958;0.0030303
-14.478066;132.372199;138.8;330.057;-0.0020202
-14.478269;132.373092;138.6;330.156;0.010101
-14.478472;132.373985;139.6;330.255;0.012245
-14.478675;132.374879;140.8;330.353;-0.0080808
-14.478878;132.375772;140;330.452;0
-14.479081;132.376665;140;330.551;0
-14.479284;132.377558;140;330.65;0.0040404
-14.479486;132.378452;140.4;330.749;0.0040404
-14.479689;132.379345;140.8;330.848;-0.0080808
-14.479892;132.380238;140;330.947;-0.0020202
-14.480095;132.381131;139.8;331.046;-0.0020202
-14.480298;132.382025;139.6;331.145;-0.0010204
-14.480501;132.382918;139.5;331.243;0.0050505
-14.480704;132.383811;140;331.342;-0.0020202
-14.480907;132.384704;139.8;331.441;0.0020202
-14.48111;132.385597;140;331.54;0.0010101
-14.481313;132.386491;140.1;331.639;0.019192
-14.481515;132.387384;142;331.738;0
-14.481718;132.388277;142;331.837;0
-14.481921;132.38917;142;331.936;0.0010101
-14.482124;132.390064;142.1;332.035;0.015306
-14.482327;132.390957;143.6;332.133;0.0060606
-14.48253;132.39185;144.2;332.232;0
-14.48255;132.39192;144.2;332.24;0
-14.48258;132.39206;144.2;332.256;0
-14.4826;132.39224;144.2;332.275;-0.0058824
-14.48266;132.39255;144;332.309;0
-14.48278;132.39318;144;332.378;-0.010145
-14.48293;132.3938;143.3;332.447;-0.004918
-14.48307;132.39434;143;332.508;0.021875
-14.48322;132.39492;144.4;332.572;0.0080645
-14.48338;132.39547;144.9;332.634;0
-14.4835;132.3959;144.9;332.682;0.0014706
-14.48367;132.3965;145;332.75;-0.0042254
-14.48388;132.39712;144.7;332.821;-0.011667
-14.48407;132.39764;144;332.881;0.0086207
-14.48427;132.39814;144.5;332.939;0.0090909
-14.48435;132.39833;144.7;332.961;0
-14.48436;132.39835;144.7;332.964;0
-14.48439;132.39841;144.7;332.971;0
-14.48444;132.39852;144.7;332.984;-0.0066667
-14.48449;132.39865;144.6;332.999;-0.0013699
-14.484737;132.399273;144.5;333.072;0.0083333
-14.484983;132.399897;145.1;333.144;0.026027
-14.48523;132.40052;147;333.217;0.014943
-14.485565;132.401255;148.3;333.304;-0.0022727
-14.4859;132.40199;148.1;333.392;-0.015942
-14.486183;132.40256;147;333.461;0
-14.486467;132.40313;147;333.53;0
-14.48675;132.4037;147;333.599;0.0056338
-14.48707;132.404273;147.4;333.67;0.016667
-14.48739;132.404847;148.6;333.742;0.0098592
-14.48771;132.40542;149.3;333.813;-0.0065789
-14.48809;132.406;148.8;333.889;-0.010667
-14.48847;132.40658;148;333.964;0
-14.48885;132.40716;148;334.039;0
-14.48922;132.40769;148;334.11;0.0057143
-14.48959;132.40822;148.4;334.18;0.0070423
-14.48996;132.40875;148.9;334.251;-0.01236
-14.49046;132.409395;147.8;334.34;0.0033708
-14.49096;132.41004;148.1;334.429;0.0022222
-14.49149;132.410675;148.3;334.519;0.013187
-14.49202;132.41131;149.5;334.61;0.028947
-14.492475;132.41184;151.7;334.686;0.022368
-14.49293;132.41237;153.4;334.762;0.0064103
-14.49343;132.41288;153.9;334.84;0.013514
-14.4939;132.41336;154.9;334.914;0.018919
-14.49437;132.41384;156.3;334.988;0.014545
-14.49473;132.41419;157.1;335.043;0.0090909
-14.49509;132.41454;157.6;335.098;0.0073171
-14.49565;132.41504;158.2;335.18;0.014458
-14.49621;132.41554;159.4;335.263;0
-14.49676;132.415995;159.4;335.341;0.021795
-14.49731;132.41645;161.1;335.419;0.014286
-14.49776;132.4168;162;335.482;0.0079365
-14.49821;132.41715;162.5;335.545;0.011111
-14.498931;132.417693;163.6;335.644;0.008
-14.499652;132.418236;164.4;335.744;0
-14.500374;132.418779;164.4;335.843;-0.013131
-14.501095;132.419322;163.1;335.942;0.004
-14.501816;132.419865;163.5;336.042;0.0070707
-14.502537;132.420408;164.2;336.141;-0.0010101
-14.503258;132.420951;164.1;336.24;-0.002
-14.503979;132.421494;163.9;336.34;0.017172
-14.504701;132.422036;165.6;336.439;0.011111
-14.505422;132.422579;166.7;336.538;0.006
-14.506143;132.423122;167.3;336.638;0.0070707
-14.506864;132.423665;168;336.737;0.015152
-14.507585;132.424208;169.5;336.836;0.011
-14.508306;132.424751;170.6;336.936;0.015152
-14.509028;132.425294;172.1;337.035;0.020202
-14.509749;132.425837;174.1;337.134;0.021
-14.51047;132.42638;176.2;337.234;0.020339
-14.510915;132.42668;177.4;337.293;0.018644
-14.51136;132.42698;178.5;337.352;0.0073171
-14.51199;132.42737;179.1;337.434;0.0047619
-14.51266;132.42773;179.5;337.518;0.015
-14.51282;132.42781;179.8;337.538;0.021127
-14.5134;132.4281;181.3;337.609;0.018644
-14.513885;132.42832;182.4;337.668;0.011864
-14.51437;132.42854;183.1;337.727;0.01
-14.51521;132.42885;184.1;337.827;0.018919
-14.51553;132.42896;184.8;337.864;0.016129
-14.51606;132.42913;185.8;337.926;0.011321
-14.51652;132.42925;186.4;337.979;0.017857
-14.517015;132.429365;187.4;338.035;0.0070175
-14.51751;132.42948;187.8;338.092;0.0054054
-14.51816;132.42962;188.2;338.166;0
-14.51881;132.42976;188.2;338.239;0.0067416
-14.51959;132.429926;188.8;338.328;0.0033708
-14.52037;132.430093;189.1;338.417;-0.0056818
-14.52115;132.430259;188.6;338.505;-0.0033708
-14.52193;132.430425;188.3;338.594;-0.005618
-14.52271;132.430591;187.8;338.683;-0.010227
-14.52349;132.430758;186.9;338.771;-0.0044944
-14.52427;132.430924;186.5;338.86;-0.0044944
-14.52505;132.43109;186.1;338.949;-0.019388
-14.525916;132.431278;184.2;339.047;-0.012121
-14.526782;132.431466;183;339.146;-0.012245
-14.527648;132.431654;181.8;339.244;-0.022222
-14.528514;132.431842;179.6;339.343;-0.014286
-14.52938;132.43203;178.2;339.441;-0.0090909
-14.530246;132.432218;177.3;339.54;-0.0010204
-14.531112;132.432406;177.2;339.638;0.0070707
-14.531978;132.432594;177.9;339.737;-0.0091837
-14.532844;132.432782;177;339.835;-0.022222
-14.53371;132.43297;174.8;339.934;-0.013253
-14.53444;132.43313;173.7;340.017;-0.014
-14.53488;132.433245;173;340.067;0.0019608
-14.53532;132.43336;173.1;340.118;-0.0059701
-14.5359;132.43353;172.7;340.185;-0.017647
-14.53634;132.433675;171.8;340.236;-0.023077
-14.53678;132.43382;170.6;340.288;-0.017241
-14.53727;132.434;169.6;340.346;-0.0034483
-14.53776;132.43418;169.4;340.404;-0.0051282
-14.5384;132.434473;169;340.482;0.0025641
-14.53904;132.434767;169.2;340.56;-0.0012987
-14.53968;132.43506;169.1;340.637;0.0013158
-14.54028;132.435393;169.2;340.713;-0.0026316
-14.54088;132.435727;169;340.789;-0.022368
-14.54148;132.43606;167.3;340.865;-0.025806
-14.54171;132.43623;166.5;340.896;-0.0098361
-14.54216;132.43654;165.9;340.957;-0.016667
-14.54261;132.43685;164.9;341.017;-0.010345
-14.54304;132.43715;164.3;341.075;-0.021053
-14.54347;132.43745;163.1;341.132;-0.0029412
-14.543945;132.43784;162.9;341.2;-0.0089552
-14.54442;132.43823;162.3;341.267;-0.019444
-14.54491;132.43866;160.9;341.339;-0.02
-14.54505;132.43878;160.5;341.359;-0.0097561
-14.54532;132.43904;160.1;341.4;-0.0018182
-14.54568;132.43938;160;341.455;0
-14.546045;132.43976;160;341.512;0.0017241
-14.54641;132.44014;160.1;341.57;-0.0043478
-14.54698;132.44076;159.7;341.662;0
-14.547275;132.44112;159.7;341.713;0.0058824
-14.54757;132.44148;160;341.764;0.0029851
-14.54795;132.44196;160.2;341.831;0.009434
-14.548245;132.442355;160.7;341.884;-0.0074074
-14.54854;132.44275;160.3;341.938;0.0016667
-14.54885;132.4432;160.4;341.998;0.011538
-14.54924;132.44381;161.3;342.076;0.0018519
-14.5495;132.44423;161.4;342.13;-0.0029412
-14.54966;132.4445;161.3;342.164;0.0086957
-14.54987;132.44486;161.7;342.21;0.0079365
-14.550165;132.44536;162.2;342.273;-0.0031746
-14.55046;132.44586;162;342.336;-0.0018519
-14.55072;132.44629;161.9;342.39;0.016981
-14.55096;132.44671;162.8;342.443;0.012
-14.55119;132.44711;163.4;342.493;0.006
-14.55142;132.44751;163.7;342.543;0.013542
-14.55186;132.44827;165;342.639;-0.0039474
-14.552213;132.448877;164.7;342.715;0.0013158
-14.552565;132.449485;164.8;342.791;-0.0025974
-14.552918;132.450092;164.6;342.868;0.0026316
-14.55327;132.4507;164.8;342.944;0.017857
-14.55366;132.45137;166.3;343.028;0.0125
-14.55403;132.45201;167.3;343.108;0.014634
-14.55441;132.45266;168.5;343.19;0.02907
-14.5548;132.45335;171;343.276;-0.0063291
-14.55517;132.45397;170.5;343.355;-0.0054348
-14.5556;132.4547;170;343.447;-0.0024096
-14.55598;132.45536;169.8;343.53;0.012346
-14.55635;132.45601;170.8;343.611;0.013793
-14.55676;132.4567;172;343.698;-0.019718
-14.55709;132.45726;170.6;343.769;-0.0041096
-14.55742;132.45785;170.3;343.842;-0.0016393
-14.5577;132.45833;170.2;343.903;0.00625
-14.55792;132.45872;170.5;343.951;-0.0060606
-14.55822;132.45925;170.1;344.017;-0.015909
-14.55843;132.45959;169.4;344.061;-0.018919
-14.5586;132.45989;168.7;344.098;-0.0020202
-14.559055;132.460672;168.5;344.197;-0.013265
-14.559511;132.461454;167.2;344.295;0.0040816
-14.559966;132.462236;167.6;344.393;0.0030303
-14.560421;132.463018;167.9;344.492;0
-14.560876;132.463801;167.9;344.59;-0.0010204
-14.561332;132.464583;167.8;344.688;-0.0010101
-14.561787;132.465365;167.7;344.787;0.014286
-14.562242;132.466147;169.1;344.885;0.014286
-14.562697;132.466929;170.5;344.983;0.018182
-14.563153;132.467711;172.3;345.082;0.031633
-14.563608;132.468493;175.4;345.18;0.023469
-14.564063;132.469275;177.7;345.278;0.022222
-14.564518;132.470057;179.9;345.377;0.011224
-14.564974;132.470839;181;345.475;0.011224
-14.565429;132.471622;182.1;345.573;0.0060606
-14.565884;132.472404;182.7;345.672;-0.0020408
-14.566339;132.473186;182.5;345.77;-0.0010204
-14.566795;132.473968;182.4;345.868;-0.0060606
-14.56725;132.47475;181.8;345.967;-0.021429
-14.56764;132.47542;180;346.051;-0.035417
-14.56786;132.4758;178.3;346.099;-0.025581
-14.568269;132.476484;176.1;346.185;-0.026437
-14.568677;132.477169;173.8;346.272;-0.016279
-14.569086;132.477853;172.4;346.358;-0.011494
-14.569494;132.478537;171.4;346.445;-0.014943
-14.569903;132.479221;170.1;346.532;0.012791
-14.570311;132.479906;171.2;346.618;0.0068966
-14.57072;132.48059;171.8;346.705;0.0022989
-14.57111;132.481287;172;346.792;0
-14.5715;132.481983;172;346.878;0
-14.57189;132.48268;172;346.965;0.014943
-14.57228;132.483377;173.3;347.052;0.018605
-14.57267;132.484073;174.9;347.138;0.008046
-14.57306;132.48477;175.6;347.225;0.02
-14.57352;132.48556;177.6;347.325;0.0072917
-14.57396;132.48633;178.3;347.421;0.0083333
-14.57413;132.48662;178.6;347.457;0.0125
-14.57428;132.48687;179;347.489;0.02963
-14.57453;132.4873;180.6;347.543;0.02037
-14.57478;132.48773;181.7;347.597;0.01875
-14.57522;132.48849;183.5;347.693;0.0025
-14.57559;132.48913;183.7;347.773;-0.00625
-14.57596;132.48977;183.2;347.853;0.0061728
-14.57633;132.49041;183.7;347.934;0.01875
-14.5767;132.49105;185.2;348.014;0.005
-14.57707;132.49169;185.6;348.094;0.0061538
-14.57733;132.49223;186;348.159;0.0076923
-14.57751;132.49267;186.4;348.211;0.013725
-14.57769;132.49311;187.1;348.262;0.017333
-14.57792;132.49376;188.4;348.337;-0.0053571
-14.57808;132.49426;188.1;348.393;0.0058824
-14.57819;132.49472;188.4;348.444;0.010714
-14.57825;132.49497;188.7;348.472;0.016667
-14.57833;132.49529;189.3;348.508;0.0125
-14.578525;132.496163;190.5;348.604;-0.0030928
-14.57872;132.497037;190.2;348.701;-0.013542
-14.578915;132.49791;188.9;348.797;-0.0030928
-14.57911;132.498783;188.6;348.894;-0.0051546
-14.579305;132.499657;188.1;348.991;-0.0010417
-14.5795;132.50053;188;349.087;-0.012371
-14.579695;132.501403;186.8;349.184;-0.0010417
-14.57989;132.502277;186.7;349.28;0.012371
-14.580085;132.50315;187.9;349.377;0
-14.58028;132.504023;187.9;349.473;-0.0082474
-14.580475;132.504897;187.1;349.57;-0.0092784
-14.58067;132.50577;186.2;349.667;-0.0047619
-14.58075;132.50616;186;349.709;-0.0016393
-14.58087;132.50671;185.9;349.77;-0.0014493
-14.58101;132.50733;185.8;349.839;-0.010309
-14.581204;132.508214;184.8;349.936;0.0040816
-14.581398;132.509098;185.2;350.034;0.0081633
-14.581593;132.509983;186;350.132;0.0071429
-14.581787;132.510867;186.7;350.23;0.0010309
-14.581981;132.511751;186.8;350.327;0
-14.582175;132.512635;186.8;350.425;-0.0091837
-14.582369;132.513519;185.9;350.523;0.0082474
-14.582564;132.514404;186.7;350.62;0.013265
-14.582758;132.515288;188;350.718;0.0071429
-14.582952;132.516172;188.7;350.816;0
-14.583146;132.517056;188.7;350.913;-0.0010204
-14.583341;132.517941;188.6;351.011;0.012245
-14.583535;132.518825;189.8;351.109;0.026804
-14.583729;132.519709;192.4;351.206;0.005102
-14.583923;132.520593;192.9;351.304;0.0040816
-14.584117;132.521477;193.3;351.402;0.0082474
-14.584312;132.522362;194.1;351.499;0.011224
-14.584506;132.523246;195.2;351.597;0.011224
-14.5847;132.52413;196.3;351.695;0.013043
-14.584884;132.524969;197.5;351.787;-0.0032258
-14.585068;132.525808;197.2;351.88;-0.0086022
-14.585252;132.526648;196.4;351.973;0
-14.585435;132.527487;196.4;352.066;-0.0021739
-14.585619;132.528326;196.2;352.158;0.0043011
-14.585803;132.529165;196.6;352.251;0.01828
-14.585987;132.530005;198.3;352.344;-0.0097826
-14.586171;132.530844;197.4;352.436;0.0096774
-14.586355;132.531683;198.3;352.529;0.0075269
-14.586538;132.532522;199;352.622;-0.0032609
-14.586722;132.533362;198.7;352.714;0.0053763
-14.586906;132.534201;199.2;352.807;0.0010753
-14.58709;132.53504;199.3;352.9;0.019767
-14.587285;132.535815;201;352.986;0
-14.58748;132.53659;201;353.072;-0.0040541
-14.58768;132.53724;200.7;353.146;-0.0077922
-14.58794;132.5379;200.1;353.223;0.0085714
-14.5882;132.5385;200.7;353.293;0.0025641
-14.58852;132.53914;200.9;353.371;0
-14.58872;132.53949;200.9;353.415;0.0035088
-14.58898;132.53995;201.1;353.472;0.0010101
-14.589448;132.540734;201.2;353.571;-0.007
-14.589916;132.541517;200.5;353.671;0.0080808
-14.590384;132.542301;201.3;353.77;0.0080808
-14.590851;132.543084;202.1;353.869;0.010101
-14.591319;132.543868;203.1;353.968;0.0060606
-14.591787;132.544651;203.7;354.067;0.006
-14.592255;132.545435;204.3;354.167;0.0010101
-14.592723;132.546219;204.4;354.266;-0.012121
-14.593191;132.547002;203.2;354.365;0.0050505
-14.593659;132.547786;203.7;354.464;0.0010101
-14.594126;132.548569;203.8;354.563;-0.0070707
-14.594594;132.549353;203.1;354.662;-0.002
-14.595062;132.550136;202.9;354.762;-0.0040404
-14.59553;132.55092;202.5;354.861;0.01
-14.59557;132.551;202.6;354.871;-0.0010309
-14.596032;132.551771;202.5;354.968;-0.014286
-14.596495;132.552542;201.1;355.066;-0.0081633
-14.596957;132.553313;200.3;355.164;-0.01134
-14.597419;132.554084;199.2;355.261;0.005102
-14.597881;132.554855;199.7;355.359;-0.015306
-14.598344;132.555625;198.2;355.457;-0.014433
-14.598806;132.556396;196.8;355.554;-0.0081633
-14.599268;132.557167;196;355.652;-0.0091837
-14.59973;132.557938;195.1;355.75;-0.011224
-14.600193;132.558709;194;355.848;0
-14.600655;132.55948;194;355.945;-0.0040816
-14.601117;132.560251;193.6;356.043;-0.016327
-14.60158;132.561022;192;356.141;-0.0041237
-14.602042;132.561793;191.6;356.238;-0.0071429
-14.602504;132.562564;190.9;356.336;-0.021429
-14.602966;132.563335;188.8;356.434;-0.0020619
-14.603429;132.564105;188.6;356.531;0.0030612
-14.603891;132.564876;188.9;356.629;0
-14.604353;132.565647;188.9;356.727;-0.0092784
-14.604815;132.566418;188;356.824;-0.029592
-14.605278;132.567189;185.1;356.922;-0.0091837
-14.60574;132.56796;184.2;357.02;-0.0021277
-14.606186;132.568708;184;357.114;-0.011579
-14.606632;132.569455;182.9;357.209;-0.0094737
-14.607079;132.570203;182;357.304;0
-14.607525;132.57095;182;357.398;-0.0094737
-14.607971;132.571698;181.1;357.493;-0.010526
-14.608418;132.572445;180.1;357.588;0.0031915
-14.608864;132.573193;180.4;357.682;-0.0010526
-14.60931;132.57394;180.3;357.777;-0.0011494
-14.609727;132.57463;180.2;357.864;-0.010227
-14.610143;132.57532;179.3;357.952;-0.0034091
-14.61056;132.57601;179;358.04;-0.0070588
-14.610955;132.576685;178.4;358.125;-0.014118
-14.61135;132.57736;177.2;358.21;-0.011364
-14.61177;132.578056;176.2;358.298;0.0056818
-14.61219;132.578753;176.7;358.386;-0.013483
-14.61261;132.579449;175.5;358.475;0.0034091
-14.61303;132.580145;175.8;358.563;-0.0034091
-14.61345;132.580841;175.5;358.651;0.005618
-14.61387;132.581537;176;358.74;0.0068182
-14.61429;132.582234;176.6;358.828;0.0022472
-14.61471;132.58293;176.8;358.917;-0.0070588
-14.615112;132.583605;176.2;359.002;0.0023529
-14.615515;132.58428;176.4;359.087;-0.0023256
-14.615918;132.584955;176.2;359.173;-0.011765
-14.61632;132.58563;175.2;359.258;0.0050847
-14.6166;132.58609;175.5;359.317;0.014458
-14.616994;132.586746;176.7;359.4;-0.0024096
-14.617388;132.587402;176.5;359.483;-0.0084337
-14.617782;132.588058;175.8;359.566;-0.0072289
-14.618176;132.588714;175.2;359.649;0.0011905
-14.61857;132.58937;175.3;359.733;0.0059524
-14.61897;132.590035;175.8;359.817;0.011905
-14.61937;132.5907;176.8;359.901;-0.017526
-14.619828;132.591462;175.1;359.998;-0.0010309
-14.620286;132.592224;175;360.095;0.010417
-14.620743;132.592987;176;360.191;0.0092784
-14.621201;132.593749;176.9;360.288;-0.021875
-14.621659;132.594511;174.8;360.384;-0.018557
-14.622117;132.595273;173;360.481;0.020619
-14.622574;132.596036;175;360.578;0.0083333
-14.623032;132.596798;175.8;360.674;0.0020619
-14.62349;132.59756;176;360.771;0.010309
-14.623948;132.598325;177;360.868;0.013402
-14.624406;132.599091;178.3;360.965;0.017526
-14.624863;132.599856;180;361.062;-0.01134
-14.625321;132.600621;178.9;361.159;0.0010309
-14.625779;132.601387;179;361.256;0.009375
-14.626237;132.602152;179.9;361.352;0.01134
-14.626695;132.602917;181;361.449;0.010309
-14.627153;132.603682;182;361.546;0.012371
-14.62761;132.604448;183.2;361.643;0.01134
-14.628068;132.605213;184.3;361.74;0.012371
-14.628526;132.605978;185.5;361.837;0.01134
-14.628984;132.606744;186.6;361.934;0.0020619
-14.629442;132.607509;186.8;362.031;0.019588
-14.629899;132.608274;188.7;362.128;0.0030928
-14.630357;132.60904;189;362.225;0
-14.630815;132.609805;189;362.322;-0.0010417
-14.631273;132.61057;188.9;362.418;-0.0020619
-14.631731;132.611336;188.7;362.515;-0.0010309
-14.632188;132.612101;188.6;362.612;0.0010309
-14.632646;132.612866;188.7;362.709;-0.0092784
-14.633104;132.613632;187.8;362.806;-0.0061856
-14.633562;132.614397;187.2;362.903;-0.010309
-14.63402;132.615162;186.2;363;-0.01134
-14.634477;132.615928;185.1;363.097;-0.015464
-14.634935;132.616693;183.6;363.194;-0.0082474
-14.635393;132.617458;182.8;363.291;0.015464
-14.635851;132.618223;184.3;363.388;0.014433
-14.636309;132.618989;185.7;363.485;0.00625
-14.636767;132.619754;186.3;363.581;0.013402
